epoch,hidden_size_50_train_acc,hidden_size_50_train_loss,hidden_size_50_val_acc,hidden_size_50_val_loss,hidden_size_100_train_acc,hidden_size_100_train_loss,hidden_size_100_val_acc,hidden_size_100_val_loss,hidden_size_250_train_acc,hidden_size_250_train_loss,hidden_size_250_val_acc,hidden_size_250_val_loss,hidden_size_500_train_acc,hidden_size_500_train_loss,hidden_size_500_val_acc,hidden_size_500_val_loss,hidden_size_1000_train_acc,hidden_size_1000_train_loss,hidden_size_1000_val_acc,hidden_size_1000_val_loss
1.05,56.53,92.58216881752014,56.7,0.9373349547386169,58.487,89.28236174583435,57.9,0.8994494080543518,59.061,88.47798931598663,58.7,0.9065988659858704,58.731,88.32371538877487,57.6,0.890763521194458,59.502,87.38834083080292,58.1,0.8829691410064697
1.06,56.459,92.5647943019867,55.4,0.9434143900871277,58.611,89.16261404752731,56.9,0.9043223261833191,59.231,88.58813095092773,59.0,0.8965857625007629,58.807,88.37810182571411,58.7,0.8816708326339722,58.973,87.62458670139313,58.2,0.8901804685592651
1.07,56.473,92.45147383213043,55.6,0.9329437017440796,58.718,89.07493633031845,58.0,0.9038452506065369,59.115,88.79216343164444,57.8,0.9051549434661865,59.123,87.98362356424332,57.2,0.9036868810653687,59.192,87.40731555223465,57.4,0.8940411806106567
1.08,56.657,92.0609799027443,56.2,0.9343118667602539,58.86,89.00721597671509,57.8,0.8981893658638,59.112,88.80507737398148,58.1,0.9016208052635193,59.192,87.86088454723358,57.0,0.9033077955245972,59.335,87.38209867477417,58.4,0.8839068412780762
1.09,56.76,91.86320167779922,57.0,0.9289102554321289,58.988,89.1734231710434,57.9,0.9010896682739258,59.291,88.57137590646744,58.1,0.9067218899726868,59.151,87.79995131492615,56.9,0.8892908096313477,59.343,87.31773400306702,57.4,0.8900715112686157
1.1,56.884,91.61772549152374,55.8,0.9351792335510254,58.952,89.16332894563675,59.0,0.894794225692749,59.486,88.05581450462341,58.9,0.8963454365730286,59.175,87.69999897480011,57.2,0.8797586560249329,59.457,87.49303257465363,57.9,0.8941939473152161
1.11,56.769,91.58964282274246,57.7,0.9261112809181213,58.942,88.98999035358429,57.9,0.8952258229255676,59.283,88.32208144664764,57.9,0.9004994034767151,59.156,87.7764191031456,56.9,0.8900627493858337,59.3,87.73084419965744,58.3,0.8907262682914734
1.12,56.855,91.60735535621643,56.7,0.9354085922241211,58.927,88.81149160861969,59.1,0.8942545056343079,58.895,88.60042834281921,57.6,0.9012505412101746,59.203,87.88869398832321,58.2,0.8849846720695496,59.752,87.37084424495697,60.0,0.8854762315750122
1.13,56.901,91.65824800729752,57.4,0.9272827506065369,59.103,88.61345291137695,58.9,0.8999202847480774,59.234,88.25679904222488,58.2,0.89310222864151,59.29,87.89354664087296,58.6,0.8828286528587341,59.788,87.2397409081459,60.1,0.8805918097496033
1.1400000000000001,57.012,91.523805975914,57.8,0.9294290542602539,58.894,88.70622885227203,58.4,0.9012987017631531,59.741,87.97771579027176,57.4,0.8960014581680298,59.387,87.7514796257019,57.7,0.8799276351928711,59.247,87.66857570409775,58.5,0.8894238471984863
1.15,57.155,91.33269327878952,58.0,0.9203764796257019,58.839,88.68103140592575,59.4,0.8995558023452759,59.717,88.06938469409943,58.9,0.8932464122772217,59.578,87.4740378856659,58.0,0.8886802792549133,59.072,87.90978008508682,58.5,0.8923982381820679
1.16,57.058,91.28284078836441,57.5,0.9207422733306885,59.205,88.5355269908905,59.1,0.8978211879730225,59.535,88.05707675218582,58.1,0.8967151045799255,59.487,87.3896592259407,57.5,0.8817017674446106,59.579,87.06199359893799,58.7,0.8856448531150818
1.17,57.039,91.32672822475433,56.4,0.9277031421661377,59.172,88.51803547143936,58.6,0.9001801609992981,59.341,88.16406917572021,57.5,0.9024327993392944,59.311,87.37874609231949,57.4,0.8855778574943542,59.696,87.06436210870743,58.7,0.8823654651641846
1.18,57.06,91.31204849481583,56.3,0.928032636642456,59.166,88.606170296669,60.3,0.8892819285392761,59.713,87.80133283138275,59.4,0.8912416696548462,59.228,87.47336369752884,58.0,0.8879181742668152,59.489,87.56578093767166,58.7,0.8942793607711792
1.19,57.199,91.11535322666168,56.3,0.9245051741600037,59.207,88.3930196762085,59.3,0.9005422592163086,59.553,88.02088767290115,58.3,0.8938646912574768,59.371,87.45951956510544,58.6,0.888033390045166,59.733,86.89819991588593,60.1,0.8790123462677002
1.2,57.306,90.99209433794022,58.0,0.9263815879821777,59.315,88.40805047750473,59.1,0.8993507027626038,59.668,87.95305222272873,59.6,0.8904924392700195,59.448,87.31351363658905,57.5,0.8870670795440674,58.957,88.20274007320404,57.7,0.900938093662262
1.21,57.501,91.0074571967125,58.0,0.921340823173523,59.138,88.45403349399567,58.9,0.8982232213020325,59.762,87.52844226360321,59.1,0.8922762274742126,59.872,86.87594330310822,58.3,0.8873214721679688,59.453,87.18196445703506,59.3,0.8757943511009216
1.22,57.395,91.15511870384216,56.6,0.9291253685951233,59.111,88.35321056842804,59.6,0.8988602161407471,59.415,87.85557198524475,57.4,0.9060694575309753,60.073,86.67332416772842,59.5,0.8771674036979675,60.136,86.41269129514694,58.6,0.8714609146118164
1.23,57.27,91.25493037700653,57.3,0.9224399328231812,59.318,88.13098806142807,59.4,0.8918734192848206,59.706,87.6684975028038,59.3,0.8895590901374817,59.727,87.12419408559799,57.3,0.8887304663658142,58.756,88.23831123113632,58.0,0.8876387476921082
1.24,57.197,91.10566478967667,56.9,0.9297605752944946,59.602,88.0917699933052,59.9,0.8857952952384949,59.861,87.39465695619583,59.2,0.8842021226882935,59.396,87.7290843129158,58.0,0.8853269815444946,59.038,88.20135909318924,57.6,0.8881458044052124
1.25,57.353,90.89544212818146,57.1,0.9264087677001953,59.454,88.17224615812302,58.5,0.8873247504234314,59.78,87.67589843273163,59.8,0.8819671273231506,59.132,88.02658271789551,56.4,0.8876970410346985,60.424,87.0676788687706,59.7,0.8741292357444763
1.26,57.283,90.812744140625,56.7,0.9251920580863953,59.42,87.9687539935112,58.7,0.8868961930274963,59.702,87.66944307088852,59.2,0.8868813514709473,59.545,87.6367039680481,56.8,0.8875486254692078,60.173,86.95002394914627,59.5,0.8743675947189331
1.27,57.571,90.60974675416946,56.0,0.9251028895378113,59.522,87.9672816991806,58.4,0.8872835040092468,59.849,87.36822599172592,59.1,0.8933694958686829,59.841,87.19326663017273,57.9,0.8873317241668701,59.508,87.04234051704407,58.2,0.87977135181427
1.28,57.717,90.61582106351852,58.6,0.9140700697898865,59.154,88.26750713586807,59.3,0.8892483115196228,59.618,87.46348005533218,58.9,0.8943313360214233,59.737,87.18275827169418,57.3,0.8875247240066528,59.831,86.7265065908432,59.2,0.88979572057724
1.29,57.723,90.69977259635925,56.5,0.9196325540542603,59.141,88.2447578907013,58.8,0.8874103426933289,59.754,87.31589967012405,59.1,0.8938350081443787,59.64,87.24737572669983,58.1,0.8892359137535095,60.227,86.38298106193542,58.7,0.8752481341362
1.3,57.657,90.54685127735138,58.0,0.914009690284729,59.464,87.88631427288055,59.8,0.889081597328186,59.944,87.1639444231987,57.8,0.8916484713554382,59.333,87.29987502098083,57.7,0.883751392364502,60.151,86.29752713441849,58.7,0.8788858652114868
1.31,57.824,90.30305564403534,57.3,0.9112548828125,59.571,87.78205072879791,59.4,0.8903496265411377,59.965,87.07082068920135,58.5,0.8951308131217957,59.535,87.09154415130615,58.0,0.8756943345069885,60.016,86.43289887905121,59.0,0.8759985566139221
1.32,57.763,90.32663691043854,56.8,0.9174177646636963,59.386,87.97029638290405,58.0,0.8999078869819641,59.882,87.18386846780777,58.6,0.8867051601409912,59.763,86.71929830312729,56.9,0.8876894116401672,60.143,86.16203999519348,58.3,0.874519407749176
1.33,57.602,90.39035177230835,58.4,0.9158837795257568,59.406,88.05441284179688,57.5,0.8973382711410522,59.982,87.09914577007294,58.4,0.8883732557296753,60.195,86.30417048931122,57.9,0.8785287141799927,59.77,86.53894585371017,59.7,0.8812148571014404
1.34,57.685,90.3246448636055,55.1,0.9194216728210449,59.558,87.94611346721649,59.1,0.8955650925636292,59.939,87.04524219036102,58.3,0.8835667967796326,60.37,86.05728095769882,59.7,0.8678176403045654,60.282,85.95639955997467,58.1,0.8829043507575989
1.35,57.843,90.2079427242279,57.6,0.9166082143783569,59.637,87.67619943618774,60.2,0.8860858082771301,60.032,86.96432304382324,58.8,0.8874401450157166,60.312,86.19400572776794,59.4,0.8657987713813782,60.663,85.74199867248535,59.2,0.8597596883773804
1.3599999999999999,57.706,90.19430482387543,57.2,0.9152523875236511,59.781,87.56247359514236,58.9,0.8932906985282898,60.035,86.91685599088669,58.3,0.8836355209350586,60.24,86.29552847146988,58.9,0.8719090223312378,60.44,86.17220574617386,61.1,0.8753263354301453
1.37,58.035,90.01622503995895,57.9,0.9186689257621765,59.633,87.6817421913147,58.8,0.8946571946144104,59.827,87.17337888479233,57.9,0.8883097767829895,60.199,86.23044520616531,59.4,0.8684419989585876,60.289,86.26936775445938,59.6,0.8682428002357483
1.38,58.107,90.00119894742966,57.8,0.9062647223472595,59.733,87.52875888347626,59.1,0.8911197185516357,60.298,86.84278678894043,57.3,0.8858173489570618,60.258,86.18940824270248,58.9,0.8742451071739197,60.671,85.59942543506622,60.5,0.8744218945503235
1.3900000000000001,58.184,90.2747158408165,57.8,0.9129038453102112,59.933,87.37234765291214,59.6,0.8894588947296143,60.23,86.85142409801483,57.6,0.8872308135032654,60.369,86.09118843078613,60.6,0.8667209148406982,60.534,85.35377806425095,59.4,0.8658560514450073
1.4,57.998,90.55437564849854,57.7,0.9085028171539307,59.918,87.4414274096489,58.4,0.8830641508102417,59.83,87.30790567398071,58.3,0.8905655741691589,60.504,85.81481051445007,59.2,0.8738628625869751,60.614,85.38760435581207,59.1,0.8751631379127502
1.41,58.252,90.16659867763519,57.8,0.91322261095047,59.954,87.40547621250153,59.1,0.885564923286438,59.87,87.17283034324646,59.2,0.8870736360549927,60.734,85.6323316693306,59.1,0.8626244068145752,60.493,85.62747234106064,59.7,0.8765935301780701
1.42,58.436,89.66719967126846,58.4,0.8958644270896912,59.969,87.41342097520828,58.7,0.8891221284866333,60.388,86.7077887058258,60.4,0.8844305872917175,60.507,85.71475160121918,57.9,0.8731837272644043,60.687,85.24181807041168,59.9,0.8692945241928101
1.43,58.294,89.6156091094017,56.7,0.9098045825958252,60.085,87.2828443646431,59.0,0.8919029831886292,60.272,86.8952586054802,58.0,0.8789331316947937,60.395,85.94768619537354,56.9,0.8761254549026489,60.683,85.40383958816528,59.3,0.8714156746864319
1.44,57.872,89.83707147836685,56.8,0.9123188853263855,59.917,87.36801272630692,58.8,0.8875879645347595,60.306,86.9715057015419,59.1,0.880683422088623,60.219,86.11224257946014,57.7,0.8744616508483887,61.005,84.97121852636337,59.3,0.860644519329071
1.45,57.816,89.99470782279968,56.6,0.9132735133171082,59.792,87.47600930929184,59.2,0.8844138979911804,60.348,86.62859308719635,58.6,0.8788396120071411,60.419,85.81606012582779,57.5,0.8754490613937378,60.954,84.90821200609207,60.0,0.8683088421821594
1.46,57.855,89.8288357257843,57.4,0.9126536250114441,59.746,87.35186105966568,59.2,0.88453608751297,60.376,86.66104984283447,59.4,0.8799580931663513,60.587,85.68670046329498,59.0,0.8703626394271851,61.262,84.58387929201126,59.9,0.8579208254814148
1.47,58.359,89.51290184259415,57.5,0.9052155613899231,59.857,87.30206674337387,58.3,0.888106644153595,59.754,87.322889149189,58.6,0.8875987529754639,60.646,85.56521612405777,58.8,0.8663003444671631,61.277,84.55933332443237,59.4,0.8561532497406006
1.48,58.452,89.30033332109451,57.7,0.9055222868919373,60.071,87.03244179487228,58.4,0.8878515362739563,59.648,87.51558136940002,59.2,0.8823713660240173,60.545,85.77958852052689,59.0,0.8739027976989746,61.455,84.4506002664566,61.3,0.852251410484314
1.49,58.636,89.42871576547623,56.4,0.9073410034179688,60.107,87.0207188129425,58.4,0.8830825090408325,59.585,87.66496849060059,59.6,0.8844889998435974,60.435,85.87149792909622,59.4,0.8744783401489258,61.342,84.76279318332672,61.2,0.8633109927177429
1.5,58.469,89.6028060913086,57.5,0.9069246649742126,59.987,87.26593661308289,58.3,0.8874644041061401,59.656,87.66998571157455,59.3,0.8905981779098511,60.684,85.67160606384277,60.1,0.8593571782112122,61.087,85.11266142129898,59.7,0.8632448315620422
1.51,58.345,89.74347221851349,56.8,0.9129369258880615,59.895,87.36412054300308,59.3,0.8824375867843628,60.026,87.08446604013443,58.0,0.8843771815299988,60.675,85.57556736469269,59.5,0.8735306262969971,61.083,84.97499221563339,60.3,0.8569353222846985
1.52,58.237,89.80937606096268,56.5,0.9154038429260254,60.263,86.85483926534653,58.8,0.8794653415679932,60.171,86.99198073148727,58.4,0.8851680159568787,60.779,85.64181447029114,60.4,0.8700077533721924,61.593,84.31550598144531,60.9,0.8607785701751709
1.53,58.338,89.59235566854477,56.8,0.9208984971046448,60.253,86.80234283208847,59.3,0.8852397203445435,59.906,87.12566047906876,58.1,0.8923561573028564,60.799,85.7753980755806,58.5,0.880734384059906,61.331,84.4762134552002,60.1,0.8567515015602112
1.54,58.599,89.33580178022385,59.0,0.9024654030799866,59.79,87.23860120773315,58.6,0.891453206539154,60.467,86.37499344348907,58.8,0.879335343837738,60.543,85.87071532011032,59.1,0.8715646266937256,60.907,84.89427715539932,59.3,0.8717220425605774
1.55,58.38,89.22656136751175,57.3,0.9148837327957153,59.566,87.58148050308228,58.0,0.8941259980201721,60.524,86.15188980102539,59.9,0.8800665736198425,60.688,85.69691151380539,58.2,0.88715660572052,61.263,84.34895533323288,60.0,0.868026614189148
1.56,58.299,89.4076367020607,56.8,0.9122713804244995,59.842,87.14278775453568,60.7,0.8806843757629395,60.548,86.12157648801804,59.8,0.8742407560348511,60.566,85.77291536331177,58.4,0.8810095191001892,61.75,83.60574781894684,61.8,0.8606393933296204
1.5699999999999998,58.233,89.31258285045624,57.0,0.9086324572563171,60.1,86.91932392120361,58.8,0.8814530372619629,60.368,86.26212006807327,58.8,0.8815909028053284,60.541,85.98409730195999,58.9,0.8791808485984802,61.795,83.78973722457886,60.7,0.8602548241615295
1.58,58.456,89.31286430358887,57.4,0.9128247499465942,60.245,86.79024696350098,59.8,0.874957799911499,60.41,86.23417282104492,59.0,0.87021404504776,60.953,85.21996700763702,59.7,0.8673766851425171,61.957,83.78942805528641,61.2,0.8529152870178223
1.5899999999999999,58.774,89.06739437580109,57.6,0.9063140153884888,60.35,86.60036659240723,59.8,0.8711684942245483,60.494,86.13978087902069,59.8,0.8719365000724792,61.056,85.08203494548798,59.5,0.8579349517822266,61.685,84.03720593452454,60.5,0.8555800914764404
1.6,58.837,89.01328974962234,58.4,0.8999717235565186,60.411,86.5208911895752,58.5,0.8816218376159668,60.493,86.13497763872147,60.5,0.8701686263084412,60.675,85.47453582286835,59.5,0.87175452709198,61.827,83.73463797569275,61.9,0.8522153496742249
1.6099999999999999,59.052,88.77909326553345,57.8,0.9053596258163452,60.153,86.8646884560585,58.8,0.8836045265197754,60.335,86.2501323223114,59.3,0.8805112838745117,60.999,85.08188474178314,59.8,0.859759509563446,61.744,83.759108543396,60.6,0.8629058599472046
1.62,58.967,88.71164244413376,58.2,0.8995861411094666,59.738,87.20060980319977,59.2,0.8884007930755615,60.479,86.17947709560394,58.9,0.8739394545555115,61.247,84.62116265296936,60.2,0.856633186340332,61.839,83.63695150613785,60.3,0.8518774509429932
1.63,58.904,88.90373969078064,57.5,0.9077723026275635,59.882,87.10549890995026,58.1,0.8826392889022827,60.671,85.71030920743942,58.6,0.8679811954498291,61.078,84.6853324174881,59.7,0.8597714900970459,61.936,83.48718577623367,59.7,0.8566112518310547
1.6400000000000001,58.937,88.78288877010345,58.2,0.9045683145523071,60.433,86.47850513458252,59.3,0.8754831552505493,60.817,85.73550349473953,58.9,0.8741909265518188,61.216,84.90013521909714,59.3,0.864724338054657,61.895,83.62209099531174,62.1,0.8450659513473511
1.65,59.116,88.65764534473419,58.8,0.9041754007339478,60.251,86.82739818096161,58.7,0.8817732334136963,60.487,85.97036063671112,59.2,0.8773139715194702,61.151,85.03928577899933,60.7,0.8501169085502625,61.808,84.01921063661575,60.2,0.8668442368507385
1.6600000000000001,59.045,88.55619913339615,57.3,0.8948622941970825,59.951,87.46387034654617,57.8,0.890310525894165,60.27,86.24746561050415,58.4,0.8793113231658936,61.33,85.11877757310867,59.9,0.8596143126487732,61.88,83.72150266170502,61.7,0.8444553017616272
1.67,58.788,88.77362644672394,58.0,0.9038024544715881,60.165,87.00451010465622,58.7,0.8820247650146484,60.473,86.12179392576218,59.0,0.8735766410827637,61.359,84.82047522068024,60.2,0.856292724609375,62.156,83.34963148832321,61.1,0.8458333611488342
1.6800000000000002,58.743,88.97541159391403,57.9,0.9001036286354065,60.361,86.65757805109024,58.8,0.8846856951713562,60.792,85.65867781639099,58.9,0.8729789853096008,61.522,84.53167688846588,60.0,0.8531215786933899,61.918,83.37161189317703,61.7,0.8458624482154846
1.69,58.914,88.84188270568848,57.4,0.9038992524147034,60.128,86.58052664995193,59.5,0.8752162456512451,60.706,85.71037358045578,57.9,0.8762480616569519,61.36,84.47181206941605,61.5,0.8394973874092102,61.37,84.23950511217117,59.0,0.8638273477554321
1.7,59.144,88.5122332572937,57.8,0.8963355422019958,60.009,86.80495339632034,58.4,0.8860985040664673,60.789,85.74858748912811,59.8,0.8726869821548462,61.403,84.22209131717682,62.1,0.8452860116958618,61.886,83.8125918507576,60.5,0.8565284013748169
1.71,59.247,88.28093475103378,56.8,0.9057744741439819,60.243,86.61163055896759,59.2,0.8847663402557373,60.724,85.84226310253143,59.0,0.8825914859771729,61.336,84.295763194561,60.4,0.8492356538772583,62.651,82.66812497377396,62.5,0.839329183101654
1.72,59.06,88.47004109621048,57.7,0.9021106958389282,60.648,86.10342788696289,59.2,0.8764633536338806,60.875,85.6279467344284,59.6,0.8780674338340759,61.32,84.60034644603729,59.3,0.8585193157196045,62.672,82.56173312664032,62.7,0.8271833658218384
1.73,58.885,88.62398535013199,57.0,0.9099277257919312,60.443,86.38467913866043,58.9,0.8857889771461487,60.88,85.43707489967346,59.2,0.8710442781448364,61.357,84.58996480703354,60.0,0.8630273342132568,62.509,82.79610860347748,61.8,0.8283376097679138
1.74,58.885,88.62849140167236,56.6,0.9152113199234009,60.215,86.73430508375168,59.2,0.8877888917922974,60.944,85.47513127326965,59.0,0.873316764831543,61.238,84.50198888778687,60.2,0.8693263530731201,62.543,82.76690846681595,61.6,0.8387001156806946
1.75,58.988,88.37985008955002,57.7,0.905761182308197,60.199,86.88600414991379,59.8,0.8858841061592102,60.514,85.98730325698853,59.2,0.8728957176208496,61.525,84.10250544548035,59.6,0.863620400428772,62.336,82.94019103050232,61.4,0.8387551307678223
1.76,59.266,88.11483633518219,57.9,0.9016979336738586,60.525,86.52104610204697,58.0,0.886527955532074,60.646,85.93819618225098,59.6,0.8764075636863708,61.594,84.05369019508362,59.8,0.862434446811676,62.376,82.8797767162323,61.4,0.8390715718269348
1.77,59.338,88.07738596200943,59.1,0.8974185585975647,60.57,86.12502259016037,59.3,0.8818690180778503,60.916,85.54011881351471,59.5,0.8644664287567139,61.765,83.94302105903625,60.8,0.8604649305343628,62.643,82.61806911230087,62.0,0.834530234336853
1.78,59.346,88.18304693698883,58.7,0.8964277505874634,60.639,86.09389352798462,59.7,0.8775758743286133,60.973,85.54196053743362,58.9,0.8697364926338196,61.649,84.17030656337738,60.4,0.860572099685669,62.248,83.3532485961914,61.1,0.8399631977081299
1.79,59.241,88.24112266302109,57.5,0.893218457698822,60.633,86.10463792085648,59.2,0.8709414601325989,60.706,85.73050290346146,59.6,0.8696093559265137,61.477,84.2105188369751,60.2,0.8686210513114929,61.856,83.80849301815033,60.1,0.8486948013305664
1.8,59.275,88.17914682626724,58.0,0.8945146203041077,60.566,86.04552739858627,60.6,0.8760384917259216,60.79,85.64184629917145,59.4,0.8729079961776733,61.59,84.26260668039322,59.9,0.8576652407646179,62.337,83.18714821338654,60.1,0.8415529727935791
1.81,59.307,88.02957993745804,57.4,0.8947246074676514,60.713,85.96524119377136,58.8,0.8700191378593445,60.847,85.43811184167862,59.1,0.8722894787788391,61.565,84.13577002286911,59.8,0.8603176474571228,62.303,82.96183305978775,61.5,0.8437498211860657
1.8199999999999998,59.48,87.87310534715652,58.4,0.8977859020233154,60.754,85.9480122923851,59.1,0.8762290477752686,60.985,85.19640922546387,59.3,0.8736169338226318,61.552,83.94278472661972,60.5,0.8581411242485046,62.213,82.84929370880127,60.7,0.8466854691505432
1.83,59.477,87.85505765676498,58.7,0.8993505835533142,60.753,85.99115937948227,60.1,0.8686672449111938,61.017,85.18691259622574,58.5,0.8702378273010254,61.608,83.75994384288788,60.1,0.8535963892936707,62.586,82.41977554559708,61.3,0.8450469970703125
1.8399999999999999,59.581,87.82683074474335,58.2,0.8964613080024719,60.814,85.87925827503204,59.0,0.873232901096344,61.034,85.11887860298157,58.7,0.8653765916824341,61.739,83.56867414712906,60.1,0.8574504852294922,62.47,83.06677103042603,62.1,0.8355243802070618
1.85,59.447,87.88552874326706,58.0,0.8966678380966187,60.77,85.85161393880844,59.4,0.8673686385154724,61.272,84.80210888385773,59.9,0.8656529784202576,61.838,83.60030925273895,60.2,0.8603451251983643,62.536,83.01067018508911,61.8,0.8476341366767883
1.8599999999999999,59.393,87.89565128087997,58.6,0.8996143341064453,60.757,85.82577377557755,58.9,0.8762900233268738,61.042,85.04060310125351,59.1,0.8681385517120361,61.747,83.66682040691376,60.3,0.8579341769218445,62.922,82.0510944724083,60.6,0.841202437877655
1.87,59.519,87.66145581007004,59.1,0.8932428956031799,60.744,85.80805188417435,58.8,0.8717916011810303,61.308,84.7753176689148,59.4,0.8654359579086304,61.876,83.59006541967392,60.3,0.849922239780426,62.661,82.17353218793869,61.2,0.832865834236145
1.88,59.515,87.6053169965744,58.7,0.8946099877357483,60.705,85.78390437364578,58.5,0.871742308139801,61.359,84.73994570970535,59.0,0.8688274621963501,62.018,83.36577343940735,59.8,0.8535853028297424,62.698,82.33765321969986,60.3,0.8354732394218445
1.8900000000000001,59.75,87.50468873977661,59.0,0.8955941200256348,60.716,85.77739781141281,58.5,0.8709972500801086,61.058,84.96873849630356,58.7,0.8693802952766418,62.093,83.13338750600815,60.0,0.8524423837661743,63.093,81.86417174339294,60.9,0.8264817595481873
1.9,59.793,87.4980411529541,59.0,0.8982620239257812,60.56,85.8488420844078,59.4,0.8736201524734497,61.182,84.94527816772461,59.3,0.8669328093528748,61.932,83.43530815839767,62.1,0.8502095341682434,62.825,82.38647454977036,60.7,0.8288061618804932
1.9100000000000001,59.696,87.55568951368332,58.3,0.894411563873291,60.694,85.88587749004364,59.8,0.8715090751647949,61.356,84.82251799106598,60.0,0.8635308146476746,61.734,83.76541996002197,60.2,0.853476881980896,62.529,83.1309278011322,61.7,0.8364632725715637
1.92,59.623,87.55047398805618,58.5,0.8900390863418579,60.831,85.64447277784348,59.1,0.8708674907684326,61.355,84.78876054286957,60.1,0.8658276796340942,61.751,83.8930811882019,60.5,0.8551084399223328,62.824,82.24587172269821,61.9,0.8475949168205261
1.9300000000000002,59.719,87.54558175802231,58.8,0.8856712579727173,60.856,85.56812638044357,59.3,0.8683359622955322,61.375,84.89558815956116,59.2,0.8619391322135925,61.979,83.71259719133377,59.9,0.8481276035308838,62.83,82.09031420946121,61.5,0.8326830267906189
1.94,59.786,87.52067589759827,57.4,0.8887795209884644,60.703,86.15555894374847,59.9,0.8646831512451172,61.423,84.65448564291,59.8,0.862870454788208,62.006,83.69361507892609,60.5,0.8547267913818359,62.51,82.55545663833618,61.6,0.8436508774757385
1.95,59.789,87.37503582239151,57.0,0.8872315883636475,60.512,86.3660260438919,59.4,0.8682793974876404,61.654,84.43217706680298,59.5,0.8634809255599976,62.12,83.37042218446732,61.3,0.8479547500610352,62.752,82.2990369796753,60.0,0.8426989912986755
1.96,59.938,87.36205977201462,58.7,0.8872473835945129,60.734,85.86691522598267,59.6,0.8684004545211792,61.485,84.5619290471077,58.7,0.8623650074005127,62.054,83.22855257987976,60.8,0.8555204272270203,63.143,81.77083343267441,62.4,0.8413503766059875
1.97,59.98,87.32666450738907,58.6,0.8935843110084534,60.957,85.4328950047493,59.3,0.8666295409202576,61.307,84.86639773845673,59.9,0.8652784824371338,62.114,83.11691516637802,61.7,0.8473597168922424,63.485,81.40872031450272,62.8,0.8254342675209045
1.98,59.806,87.31063270568848,57.5,0.8966206908226013,60.922,85.51391929388046,59.7,0.8672676682472229,61.449,84.5266455411911,58.6,0.8638679385185242,62.135,82.9964691400528,59.8,0.8501719832420349,63.464,81.4843687415123,62.5,0.8324757218360901
1.99,59.761,87.3828952908516,57.5,0.8924063444137573,60.88,85.53588807582855,59.8,0.8709408044815063,61.348,84.55293983221054,60.1,0.864048421382904,61.816,83.53963041305542,60.3,0.8558939695358276,63.51,81.24082154035568,62.5,0.8348525762557983
2.01,59.865,87.34283971786499,59.7,0.8898075222969055,60.826,85.60848844051361,59.6,0.8675399422645569,61.362,84.59349173307419,61.2,0.8646518588066101,62.149,82.78330767154694,60.8,0.8516526818275452,63.378,81.40881979465485,61.8,0.8376036286354065
2.02,59.858,87.20511311292648,59.6,0.8896145224571228,60.906,85.51829618215561,60.5,0.8640321493148804,61.527,84.32577323913574,60.2,0.8610702157020569,62.329,82.64569079875946,60.0,0.8521037697792053,63.503,81.0691722035408,61.8,0.8327690958976746
2.03,59.95,87.11489301919937,58.6,0.8921882510185242,60.957,85.55920696258545,59.2,0.8709478974342346,61.589,84.37641191482544,60.5,0.8572605848312378,62.296,82.69094574451447,60.3,0.8501960635185242,63.69,80.9597053527832,62.7,0.834099531173706
2.04,60.1,87.10618507862091,58.5,0.8847546577453613,61.188,85.44059646129608,59.8,0.8657099604606628,61.684,84.17921847105026,60.8,0.8532184958457947,62.517,82.6790925860405,61.6,0.8444845080375671,63.669,80.9040538072586,62.9,0.8328481912612915
2.05,60.092,87.19950991868973,59.0,0.8920522928237915,61.177,85.34629249572754,59.6,0.8647425770759583,61.582,84.2005026936531,60.4,0.8636119365692139,62.442,82.8884242773056,62.3,0.8390321135520935,63.754,80.54411441087723,62.0,0.8363407850265503
2.06,60.061,87.1774907708168,58.6,0.8894062638282776,61.187,85.1533727645874,60.6,0.8599237203598022,61.345,84.51620745658875,60.1,0.8722605109214783,62.396,83.09264582395554,61.3,0.8434248566627502,63.91,80.28303772211075,64.3,0.8252415657043457
2.07,60.128,86.98358595371246,58.9,0.8931145668029785,61.108,85.02103644609451,59.8,0.8608900308609009,61.177,84.82028484344482,59.8,0.862929105758667,62.29,83.12529385089874,63.2,0.8463144302368164,64.033,80.31039375066757,64.1,0.8265308737754822
2.08,60.237,86.93468004465103,59.0,0.8837188482284546,61.139,85.12254393100739,59.4,0.8658069372177124,61.699,84.26196801662445,60.7,0.8642941117286682,62.285,82.85052216053009,62.2,0.8427600860595703,63.727,81.10185468196869,61.2,0.8430062532424927
2.09,60.116,86.91285848617554,57.9,0.8871893286705017,61.182,85.04550617933273,59.4,0.8647569417953491,61.66,84.07661211490631,60.9,0.8579081892967224,62.447,82.59464246034622,60.2,0.8476328253746033,63.639,80.96185272932053,61.8,0.8311606049537659
2.1,60.196,86.87712800502777,58.6,0.8883793354034424,61.21,84.95037251710892,58.6,0.8730177879333496,61.46,84.33329600095749,61.5,0.8571664094924927,62.007,82.87651532888412,59.2,0.8594374656677246,63.994,80.4759766459465,63.2,0.8282152414321899
2.11,60.261,86.86117607355118,58.7,0.8864723443984985,61.302,85.02305948734283,60.0,0.8693071603775024,61.772,84.36003375053406,60.9,0.8597629070281982,62.026,82.9152062535286,60.3,0.8466210961341858,64.253,80.36786615848541,63.2,0.8219213485717773
