epoch,scheme_mult_train_acc,scheme_mult_train_loss,scheme_mult_val_acc,scheme_mult_val_loss,scheme_add_train_acc,scheme_add_train_loss,scheme_add_val_acc,scheme_add_val_loss,scheme_cat_train_acc,scheme_cat_train_loss,scheme_cat_val_acc,scheme_cat_val_loss
1.6800000000000002,56.689,91.2364017367363,55.1,0.9334895014762878,59.579,89.07279843091965,58.2,0.9173760414123535,65.56,77.89385885000229,63.9,0.8066858649253845
1.69,57.473,90.07603949308395,55.8,0.9234604835510254,60.155,88.20427370071411,58.7,0.9078893661499023,65.89,77.65570706129074,63.5,0.8043265342712402
1.7,59.133,88.57567977905273,58.0,0.913252592086792,60.735,87.21873164176941,58.4,0.8955575823783875,65.974,77.69614642858505,64.0,0.806576132774353
1.71,57.617,90.2813549041748,54.4,0.9364403486251831,59.791,88.06894242763519,57.2,0.902953028678894,65.931,77.65737301111221,63.9,0.8082038760185242
1.72,57.58,90.36842691898346,55.1,0.9383713006973267,60.777,87.10955053567886,57.9,0.8943398594856262,65.748,77.75042253732681,63.7,0.8122928142547607
1.73,59.229,88.61348515748978,57.3,0.9162295460700989,60.731,87.46328032016754,58.1,0.9007436037063599,65.885,77.44980961084366,63.8,0.8083720207214355
1.74,57.49,90.06425321102142,56.6,0.9265467524528503,59.924,88.51230370998383,57.8,0.9135205149650574,65.94,77.33010965585709,63.6,0.8072174191474915
1.75,57.144,90.45016831159592,55.8,0.9300412535667419,60.487,87.70859777927399,58.0,0.9040621519088745,66.057,77.15516126155853,64.0,0.803952157497406
1.76,58.847,88.98412585258484,57.9,0.9126942157745361,60.924,86.84792149066925,57.9,0.8905081152915955,65.992,77.18262827396393,63.9,0.8043578267097473
1.77,58.772,89.42844837903976,56.2,0.9207466244697571,60.047,87.51175439357758,57.4,0.8936758637428284,65.917,77.19039607048035,63.8,0.8052960634231567
1.78,58.302,89.73259603977203,55.5,0.9253804087638855,60.444,87.07128310203552,58.3,0.8904432654380798,66.144,76.91780823469162,63.7,0.8048151731491089
1.79,59.236,88.9544842839241,57.8,0.9158003926277161,61.012,86.73863917589188,58.7,0.8899163007736206,66.312,76.73527067899704,63.4,0.8043838143348694
1.8,59.704,88.18876612186432,58.3,0.9039921164512634,60.937,86.93614059686661,57.8,0.8940948247909546,66.341,76.86238437891006,63.6,0.8052566051483154
1.81,58.198,89.43975347280502,57.7,0.9114267826080322,60.957,86.89305347204208,58.0,0.8949640989303589,66.213,77.10920763015747,64.0,0.8077181577682495
1.8199999999999998,58.216,89.44958120584488,57.5,0.9122674465179443,61.311,86.3938130736351,58.2,0.8874914646148682,66.524,76.46233540773392,63.9,0.8023028373718262
1.83,58.936,88.47741883993149,58.1,0.9068993926048279,60.491,87.1518560051918,58.7,0.8916183114051819,66.302,76.67345958948135,63.8,0.80610591173172
1.8399999999999999,59.738,87.85651868581772,57.4,0.9055579304695129,60.171,87.43462884426117,57.5,0.8944392204284668,66.146,76.96000224351883,63.2,0.8084010481834412
1.85,58.623,88.94473761320114,55.5,0.9206286072731018,61.286,86.32834380865097,58.8,0.8886386156082153,66.326,76.66794222593307,63.4,0.8065917491912842
1.8599999999999999,58.891,88.59614831209183,55.9,0.9168943166732788,60.826,86.66275304555893,57.1,0.8980286121368408,66.701,76.23646813631058,64.4,0.8024056553840637
1.87,59.84,87.27413719892502,58.5,0.899412989616394,60.142,87.11384838819504,56.0,0.9043958783149719,66.598,76.35379260778427,64.3,0.8048906922340393
1.88,58.843,88.40670466423035,58.1,0.9069586396217346,61.322,86.1849747300148,57.6,0.8911055326461792,66.591,76.40072971582413,64.0,0.8056216239929199
1.8900000000000001,59.14,87.84955137968063,59.2,0.9027848839759827,60.893,86.75672918558121,58.8,0.8907294869422913,66.779,76.08660459518433,64.4,0.8015664219856262
1.9,60.076,87.03519922494888,57.7,0.900333046913147,60.801,86.7263258099556,58.4,0.8926571011543274,66.881,75.97993928194046,64.5,0.7984089851379395
1.9100000000000001,58.793,88.45811134576797,56.1,0.9188700914382935,61.3,86.0814887881279,58.5,0.8884888291358948,66.758,76.18336057662964,63.6,0.7982774376869202
1.92,59.598,87.50637435913086,57.5,0.906254231929779,61.134,86.03157931566238,57.5,0.8937469720840454,66.663,76.18899416923523,64.4,0.7992599606513977
1.9300000000000002,60.075,86.87231385707855,59.5,0.893873393535614,61.281,86.01313757896423,58.1,0.8947784900665283,66.32,76.38808315992355,63.8,0.8039170503616333
1.94,59.382,87.45321506261826,59.1,0.8963426351547241,61.529,85.80290442705154,57.7,0.8909253478050232,66.513,76.22815269231796,63.5,0.8044453859329224
1.95,59.063,87.86077344417572,58.9,0.8981997966766357,61.435,85.72502756118774,57.5,0.8857839107513428,66.839,75.82966637611389,63.5,0.8012279272079468
1.96,60.064,86.79953008890152,58.8,0.8925362825393677,61.294,86.03801906108856,56.9,0.8867284655570984,66.981,75.90682834386826,63.8,0.7991202473640442
1.97,59.573,87.62448513507843,57.4,0.9087938070297241,61.627,85.71814519166946,57.8,0.8867442607879639,66.546,76.37676292657852,64.2,0.801750659942627
1.98,58.728,88.65915828943253,57.0,0.9227802157402039,61.684,85.52061605453491,58.4,0.8857630491256714,67.067,75.586110830307,63.1,0.7976531386375427
1.99,60.075,87.03902715444565,57.0,0.9023350477218628,61.67,85.42155426740646,57.6,0.8820943236351013,66.946,75.45942723751068,63.7,0.8013731241226196
2.01,59.638,87.06445288658142,59.0,0.8932828307151794,61.748,85.37042683362961,57.9,0.8847610354423523,66.846,75.54889190196991,63.5,0.8054075241088867
2.02,59.674,87.05891686677933,58.8,0.8917099237442017,62.03,85.16735196113586,58.4,0.8839377760887146,67.123,75.21444320678711,63.8,0.7999761700630188
2.03,60.334,86.53884083032608,58.2,0.8941137194633484,61.648,85.56488823890686,57.8,0.8842054605484009,67.188,75.18212932348251,64.3,0.7984758615493774
2.04,60.351,86.65436041355133,57.7,0.8956538438796997,61.941,85.1184830069542,57.9,0.8814559578895569,67.17,75.1901462674141,64.5,0.7982149720191956
2.05,59.756,87.55486357212067,58.3,0.9031577706336975,61.807,85.29865664243698,57.8,0.8891960978507996,67.251,75.12066566944122,64.2,0.7984775900840759
2.06,60.503,86.5540856719017,58.0,0.8929522633552551,62.139,85.04903829097748,58.1,0.8868827223777771,67.31,74.90437805652618,63.8,0.7961628437042236
2.07,59.494,87.46854817867279,58.3,0.9021409153938293,62.105,84.89756846427917,58.2,0.8820703029632568,67.347,74.84731757640839,64.1,0.7954747676849365
2.08,60.207,86.56577253341675,59.8,0.888157308101654,61.924,85.06463634967804,58.7,0.882851779460907,67.456,74.73313647508621,64.7,0.7948334217071533
2.09,58.585,88.64134609699249,58.6,0.9044978618621826,62.178,84.80415034294128,58.2,0.8828494548797607,67.44,74.79367673397064,64.0,0.7903820872306824
2.1,60.564,86.19061225652695,60.3,0.8859072327613831,62.376,84.69326305389404,58.7,0.885126531124115,67.475,74.75650334358215,64.4,0.7890410423278809
2.11,58.693,88.6657122373581,56.2,0.9213617444038391,62.373,84.5923952460289,58.5,0.8839847445487976,67.511,74.56799864768982,64.7,0.7898765802383423
2.12,59.541,87.64560598134995,58.0,0.9136201739311218,62.448,84.5415004491806,59.2,0.8847464323043823,67.315,74.72698503732681,65.3,0.7934565544128418
2.13,58.847,89.24696391820908,57.4,0.9228280782699585,62.26,84.67945581674576,58.9,0.8850367069244385,67.335,74.87066251039505,65.4,0.7935011386871338
2.14,60.069,86.95944714546204,59.4,0.8992791175842285,62.354,84.33078444004059,58.3,0.8781758546829224,67.518,74.90451020002365,65.4,0.7889586091041565
2.15,59.695,86.98232036828995,56.7,0.9064403772354126,62.154,84.4863012433052,58.8,0.8783680200576782,67.603,74.79675084352493,65.1,0.7878581285476685
2.16,59.572,87.09222626686096,56.3,0.9080457091331482,62.038,84.6306324005127,58.0,0.8843564391136169,67.443,74.80446165800095,64.9,0.7896430492401123
2.17,60.651,86.00949907302856,59.5,0.8914183378219604,61.723,84.82069253921509,58.0,0.8908089995384216,67.369,74.61162096261978,64.7,0.7941846251487732
2.18,59.358,88.35380125045776,58.0,0.9112462997436523,61.763,85.24242794513702,59.2,0.8929940462112427,67.488,74.50097388029099,64.4,0.7935037612915039
2.19,60.282,86.1757640838623,58.3,0.892271101474762,62.4,84.3059538602829,59.6,0.8791214823722839,67.754,74.4746772646904,64.6,0.792191743850708
2.2,60.542,85.98549944162369,58.4,0.8930568695068359,61.644,84.98597252368927,59.4,0.8819741010665894,67.775,74.37456595897675,64.3,0.7920244932174683
2.21,59.464,87.28614830970764,56.8,0.9073565006256104,62.596,84.02905267477036,59.7,0.873626708984375,67.634,74.25462085008621,64.5,0.793148934841156
2.22,60.786,85.71624571084976,60.2,0.8861717581748962,62.714,84.04850643873215,59.4,0.878420352935791,67.695,74.16998982429504,64.5,0.7935181856155396
2.23,60.053,86.65650457143784,60.2,0.8947851657867432,62.696,84.04852050542831,58.9,0.8782207369804382,67.8,73.94528269767761,63.9,0.7920839786529541
2.24,61.126,85.3197585940361,60.7,0.88600754737854,62.688,83.80125838518143,59.0,0.8724023103713989,67.894,73.86951249837875,63.8,0.7923462986946106
2.25,60.418,86.29977935552597,58.6,0.8989171981811523,62.663,83.8200855255127,58.5,0.8716990947723389,67.746,73.91746520996094,64.1,0.7940487861633301
2.26,61.15,85.27734446525574,60.9,0.885537326335907,62.672,83.85608667135239,58.3,0.872114360332489,67.886,73.79769939184189,64.0,0.7917320728302002
2.27,60.034,86.64624059200287,59.5,0.8955432772636414,62.633,83.88541823625565,58.2,0.8714913725852966,67.643,74.15289443731308,63.6,0.7915422916412354
2.2800000000000002,61.089,85.28341329097748,59.7,0.8851620554924011,62.809,83.66876089572906,58.1,0.8716825246810913,67.785,73.93912154436111,64.1,0.7905162572860718
2.29,60.509,86.2603068947792,59.2,0.8991265892982483,62.778,83.6334473490715,58.2,0.8700880408287048,67.891,73.78250050544739,64.5,0.7951322197914124
2.3,59.14,88.09814757108688,57.6,0.9187676310539246,63.001,83.44684821367264,58.5,0.8715524077415466,67.362,74.42764544487,63.9,0.8081563115119934
2.31,61.063,85.29310047626495,58.6,0.8861939311027527,62.791,83.6979570388794,58.6,0.8785444498062134,67.666,73.94450080394745,63.5,0.8037942051887512
2.32,59.381,87.77557563781738,58.1,0.9063314199447632,62.487,84.11980491876602,58.8,0.8822578191757202,67.246,74.39467823505402,63.8,0.8005274534225464
2.33,60.914,85.47900056838989,60.0,0.8842669725418091,63.087,83.26149815320969,57.9,0.8737367391586304,66.621,75.75650835037231,63.3,0.8091359734535217
2.34,60.986,85.43848699331284,60.2,0.8869366645812988,62.495,83.86045145988464,59.8,0.8804851174354553,67.701,74.04010009765625,64.0,0.7938039302825928
2.35,60.332,86.2497718334198,59.4,0.8963360786437988,63.126,83.1676544547081,58.9,0.8727526664733887,67.973,73.64097368717194,64.5,0.7997581958770752
2.36,61.123,85.48593461513519,60.1,0.8874568343162537,62.557,84.17623764276505,59.1,0.8796288967132568,66.751,75.58163744211197,62.5,0.8212574124336243
2.37,61.205,85.22312235832214,60.3,0.881361186504364,63.269,83.08621942996979,59.4,0.869762122631073,67.615,74.50295633077621,63.6,0.8037869334220886
2.38,60.788,85.68139338493347,59.8,0.8844946622848511,61.629,84.88775205612183,59.1,0.8925291299819946,68.338,73.49936467409134,65.1,0.7866693139076233
2.39,61.302,85.05249375104904,60.5,0.8800989985466003,61.681,84.77415496110916,59.6,0.8940252065658569,67.88,73.95901066064835,65.1,0.7882573008537292
2.4,61.297,84.91821545362473,60.3,0.883389949798584,63.042,83.32476055622101,59.1,0.8761612176895142,67.45,74.46795529127121,63.7,0.7941244840621948
2.41,61.076,85.05338406562805,59.8,0.8863241076469421,61.321,84.86193323135376,57.6,0.8943699598312378,67.619,74.18208414316177,64.9,0.7941727042198181
2.42,61.739,84.47388511896133,60.2,0.8820018768310547,62.8,83.58136874437332,58.2,0.8863229751586914,67.967,73.76025480031967,64.1,0.7938126921653748
2.43,61.483,84.79110044240952,59.5,0.8872819542884827,61.706,84.9355862736702,58.7,0.8980630040168762,68.382,73.30528837442398,64.7,0.7879299521446228
2.44,61.431,84.76104700565338,60.0,0.8837425112724304,63.034,83.25281286239624,60.5,0.8748725056648254,68.381,73.37272542715073,64.5,0.7859439253807068
2.45,61.646,84.23112136125565,61.3,0.8769484758377075,62.642,83.91770964860916,59.5,0.8798332810401917,68.239,73.7227098941803,64.8,0.7883004546165466
2.46,60.944,84.95948028564453,59.1,0.8868643641471863,63.24,83.13448768854141,60.3,0.8759857416152954,68.362,73.25517028570175,65.0,0.787693440914154
2.4699999999999998,61.66,84.22295796871185,59.9,0.8838902711868286,63.269,82.85734516382217,59.2,0.8797363638877869,68.394,72.9357036948204,65.2,0.7900092601776123
2.48,61.402,84.49562656879425,58.3,0.888886570930481,62.675,83.33271288871765,57.6,0.8872754573822021,68.265,73.00427895784378,64.3,0.7908197045326233
2.49,61.73,84.1864418387413,58.9,0.8850602507591248,63.451,82.610023021698,59.6,0.8771951794624329,68.548,72.67170989513397,65.0,0.783467173576355
2.5,61.745,84.00461864471436,61.2,0.8791402578353882,63.698,82.64908540248871,60.6,0.8746305108070374,68.555,72.81061792373657,65.4,0.7809104323387146
2.51,61.499,84.2926617860794,60.6,0.8800192475318909,63.625,82.7551047205925,60.5,0.8759910464286804,68.576,72.87608170509338,65.5,0.7825629115104675
2.52,62.107,83.71190130710602,62.0,0.8779062628746033,63.561,82.56414240598679,59.6,0.8753803968429565,68.737,72.55083972215652,65.8,0.7827858924865723
2.5300000000000002,62.169,83.79701340198517,60.9,0.8812884092330933,62.848,82.99064511060715,57.8,0.8848333954811096,68.678,72.45127230882645,64.7,0.7875282764434814
2.54,61.45,84.78995907306671,59.6,0.8955346345901489,63.176,82.88565117120743,58.7,0.8798670172691345,68.604,72.52925276756287,63.7,0.7887164354324341
2.55,61.576,84.78452402353287,58.8,0.8921135067939758,63.677,82.39030295610428,59.1,0.8759615421295166,68.749,72.34157121181488,64.2,0.7814356684684753
2.56,62.025,84.04954624176025,60.0,0.878263533115387,62.994,83.03378683328629,57.8,0.885129451751709,68.777,72.39813727140427,64.5,0.7798609137535095
2.57,61.657,84.36385184526443,60.4,0.8783775568008423,63.633,82.38381093740463,59.5,0.8740760087966919,68.791,72.5303361415863,64.6,0.7820162773132324
2.58,61.849,83.9451157450676,60.7,0.8731173276901245,63.065,82.90439796447754,59.1,0.8730001449584961,68.743,72.56489223241806,64.3,0.7844436168670654
2.59,61.997,83.82496297359467,60.1,0.8738929033279419,63.374,82.49129283428192,59.8,0.8718833327293396,68.904,72.31210887432098,63.8,0.7825807929039001
2.6,61.486,84.41758662462234,59.4,0.88095623254776,63.768,82.14059972763062,59.4,0.8738183975219727,68.812,72.34366548061371,63.6,0.7851141691207886
2.61,61.572,84.2300129532814,60.1,0.8804383277893066,63.677,82.35643494129181,59.4,0.8819574117660522,68.633,72.45095390081406,62.9,0.7873520851135254
2.62,61.404,84.26670223474503,58.4,0.8791052103042603,63.957,81.98866069316864,60.1,0.876541793346405,69.021,72.00937294960022,64.0,0.7818770408630371
2.63,61.801,83.84487581253052,61.1,0.8716070652008057,64.096,81.80395752191544,59.5,0.8748929500579834,69.026,72.09322744607925,64.5,0.7818917036056519
2.64,60.705,85.24680954217911,60.0,0.8834050893783569,63.848,82.06766843795776,59.5,0.8804298043251038,69.104,71.81586307287216,65.0,0.782224178314209
2.65,62.289,83.5535734295845,59.3,0.8754851818084717,64.026,81.87240469455719,59.3,0.8806524872779846,68.401,72.44032710790634,63.2,0.7975950837135315
2.66,61.634,84.56006127595901,59.4,0.8934704661369324,64.21,81.531907081604,59.4,0.8765140175819397,68.408,72.5426687002182,63.1,0.8001004457473755
2.67,62.089,83.7282527089119,59.6,0.8815593719482422,64.176,81.53307175636292,59.5,0.8766615986824036,69.093,71.63496339321136,64.4,0.7869875431060791
2.68,62.146,83.56196570396423,60.8,0.8737236261367798,64.038,81.5982438325882,59.2,0.880225658416748,69.251,71.98552161455154,64.8,0.7853360772132874
2.69,61.831,84.08166581392288,60.0,0.8790192604064941,63.736,82.02053028345108,57.9,0.8867923021316528,69.334,71.92338961362839,65.1,0.7838261127471924
2.7,62.398,83.33566176891327,60.1,0.8784923553466797,63.999,81.55764919519424,60.0,0.8788585662841797,69.353,71.45049786567688,65.4,0.7819541692733765
2.71,61.507,84.5138401389122,60.1,0.8934667706489563,63.003,82.63818085193634,59.4,0.8807936310768127,69.312,71.38632029294968,66.1,0.7816594243049622
2.7199999999999998,62.577,82.88163030147552,61.7,0.8697631359100342,63.848,81.93926328420639,59.3,0.883160412311554,69.336,71.34898799657822,65.9,0.779846727848053
2.73,61.364,84.45362484455109,60.6,0.876642644405365,63.369,82.70124858617783,58.4,0.8956918120384216,69.302,71.40508717298508,66.1,0.7797858715057373
2.74,62.544,82.86140006780624,60.4,0.8635231256484985,64.075,81.65511566400528,59.0,0.8811602592468262,69.439,71.30387943983078,65.9,0.7737188339233398
2.75,61.744,84.20817744731903,60.4,0.8846503496170044,62.091,83.76954370737076,57.6,0.8902695775032043,69.392,71.41822677850723,66.4,0.7711228132247925
2.76,62.586,82.89895898103714,61.1,0.8691324591636658,63.996,81.6527174115181,59.5,0.8735151290893555,69.389,71.37535679340363,66.2,0.7712421417236328
2.77,62.339,83.24067610502243,59.8,0.8684665560722351,63.366,82.41888737678528,60.0,0.8885322213172913,69.027,71.69106644392014,65.6,0.7814079523086548
2.7800000000000002,62.402,83.18271642923355,60.6,0.8690068125724792,63.68,82.15925621986389,58.4,0.8876120448112488,68.818,71.91303223371506,65.3,0.7863051295280457
2.79,62.654,83.04961997270584,60.7,0.876548171043396,64.391,81.24443519115448,59.1,0.8748136162757874,69.256,71.17351996898651,65.3,0.7749426364898682
2.8,60.98,85.33313566446304,59.7,0.9048266410827637,62.768,82.99822270870209,58.5,0.8829019665718079,69.153,71.52050304412842,65.3,0.7727728486061096
2.81,62.992,82.51128500699997,60.9,0.8688731789588928,64.028,81.5508804321289,60.0,0.8710442781448364,68.975,71.72838723659515,65.4,0.7756624221801758
2.82,60.889,85.32622110843658,59.2,0.8923704028129578,63.674,82.32063335180283,59.1,0.8888901472091675,69.275,71.27188414335251,65.5,0.7752785682678223
2.83,62.408,83.10547268390656,59.3,0.8725875616073608,63.039,82.67267048358917,57.5,0.8944116234779358,69.19,71.29857003688812,66.1,0.7805565595626831
2.84,62.659,82.8905178308487,59.8,0.874302089214325,64.511,80.96099025011063,59.7,0.8728944659233093,68.642,72.31229370832443,65.4,0.7906652092933655
2.85,61.675,84.21296244859695,59.8,0.8871768712997437,63.844,81.48325860500336,59.5,0.8718283772468567,69.047,71.7580953836441,65.7,0.7834227681159973
2.86,62.289,83.1102529168129,60.9,0.866686224937439,63.288,82.65593236684799,60.0,0.8798160552978516,69.725,70.93857008218765,66.2,0.772378146648407
2.87,61.049,84.81977146863937,59.7,0.8823036551475525,64.0,81.745869576931,60.2,0.8788958787918091,68.687,72.36259293556213,64.4,0.7856978178024292
2.88,63.005,82.45955336093903,60.8,0.8664387464523315,63.797,82.3668383359909,58.9,0.8903669118881226,68.887,72.21172285079956,65.0,0.785509467124939
2.89,61.229,84.7002944946289,58.6,0.8972734808921814,64.362,81.50953471660614,58.8,0.8809415102005005,69.761,71.17142313718796,65.8,0.7778483033180237
2.9,61.403,84.20577484369278,58.4,0.88990718126297,63.593,82.17392492294312,59.1,0.880561888217926,69.565,71.41371023654938,65.4,0.7816662192344666
2.91,62.429,83.06294149160385,60.4,0.8679945468902588,62.073,83.85947173833847,58.8,0.8924991488456726,68.966,72.22564601898193,65.5,0.7916769981384277
2.92,59.9,86.58485907316208,58.2,0.9000175595283508,64.831,80.89626425504684,60.5,0.8667111992835999,69.212,71.70345157384872,65.0,0.789132297039032
2.93,62.874,82.62310320138931,59.4,0.8687593936920166,64.83,81.18052911758423,59.0,0.8732539415359497,69.872,70.78969889879227,64.9,0.7837080955505371
2.94,61.514,84.50018411874771,58.7,0.895604133605957,64.343,81.73461890220642,58.6,0.8799422383308411,69.471,71.2022300362587,64.3,0.7892168760299683
2.95,62.104,83.52272206544876,59.6,0.8836480975151062,65.088,80.76834970712662,59.8,0.8682325482368469,68.842,72.04924613237381,64.1,0.7960534691810608
2.96,62.728,82.67716866731644,60.0,0.867186427116394,64.571,81.08580714464188,60.7,0.866105854511261,69.183,71.79190236330032,64.3,0.7889969944953918
2.9699999999999998,61.857,83.68772995471954,60.7,0.8703554272651672,64.467,81.11907631158829,60.8,0.8648033738136292,69.634,71.14763563871384,65.3,0.7813113331794739
2.98,62.431,82.85990303754807,61.7,0.8615053296089172,65.018,80.68770891427994,60.4,0.8647752404212952,69.808,70.626857817173,65.2,0.779784619808197
2.99,62.596,82.64286929368973,61.4,0.863379955291748,64.274,81.48159247636795,59.6,0.8750256896018982,69.492,71.05040454864502,64.9,0.7875621914863586
3.01,62.481,82.72801470756531,58.2,0.8721525073051453,64.81,80.35020887851715,60.5,0.8592037558555603,69.939,70.45943629741669,65.5,0.7780563831329346
3.02,62.557,82.76131564378738,58.4,0.8713583946228027,64.18,80.87355428934097,60.8,0.8607875108718872,69.921,70.55167126655579,65.9,0.774550199508667
3.03,63.182,82.08341878652573,62.1,0.8595503568649292,65.045,80.18968653678894,60.4,0.8574676513671875,69.828,70.65621733665466,66.2,0.7775270342826843
3.04,61.602,84.07774382829666,60.4,0.879838228225708,64.868,80.43789529800415,59.8,0.8663788437843323,69.576,70.68234550952911,65.9,0.7844104766845703
3.05,62.133,83.33317375183105,60.4,0.8708019852638245,64.613,80.78258061408997,59.5,0.8746406435966492,69.782,70.20749819278717,65.0,0.783991813659668
3.06,62.716,82.65816253423691,60.9,0.8659583330154419,64.932,80.07158863544464,60.3,0.8659312725067139,70.058,69.79978930950165,64.6,0.7837435007095337
3.07,62.471,83.05605351924896,59.2,0.8755773901939392,64.526,80.57518118619919,60.5,0.8624300360679626,70.118,69.92133498191833,66.3,0.7831624150276184
3.08,63.249,81.91125613451004,61.3,0.8659051060676575,64.323,81.1975029706955,60.0,0.8677098751068115,69.982,70.14684420824051,66.7,0.784974217414856
3.09,61.18,84.62946832180023,58.7,0.8927743434906006,65.525,79.72350561618805,59.5,0.8643966317176819,70.221,69.53794008493423,65.4,0.782662570476532
3.1,62.995,81.93700021505356,61.1,0.8622811436653137,62.085,83.06047052145004,56.7,0.9107967615127563,70.203,69.48758298158646,65.0,0.7871959209442139
3.11,62.06,83.5107735991478,60.1,0.8710131049156189,63.819,81.70557594299316,58.1,0.8942869901657104,69.872,69.96783328056335,64.4,0.7942744493484497
3.12,62.526,82.94013720750809,60.0,0.8666964173316956,65.258,80.01105976104736,60.2,0.8662132620811462,70.338,69.39420181512833,64.7,0.7841702699661255
3.13,62.749,82.39481943845749,60.1,0.8704378008842468,64.096,80.89190423488617,59.1,0.8690346479415894,70.338,69.59039974212646,64.9,0.7755814790725708
3.14,62.148,83.35439747571945,58.8,0.8830673694610596,65.335,79.6177967786789,60.8,0.8630809187889099,70.311,69.81647861003876,65.8,0.7746649980545044
3.15,63.381,81.39490854740143,60.9,0.8590255379676819,64.804,80.48383235931396,59.1,0.8809328675270081,70.549,69.16510593891144,65.0,0.7762830257415771
3.16,62.538,82.76853376626968,60.7,0.8664042353630066,64.77,80.43847036361694,59.8,0.8791345953941345,70.241,69.5509465932846,65.1,0.7837405800819397
3.17,63.393,81.63728201389313,61.0,0.8600436449050903,64.86,79.97495996952057,60.2,0.870797872543335,70.438,69.31040740013123,65.2,0.7799521088600159
3.18,63.445,81.64649641513824,61.1,0.8701236248016357,64.304,80.26367652416229,59.4,0.8673490285873413,70.703,69.0094336271286,65.5,0.7682985067367554
3.19,62.49,83.0660388469696,59.8,0.8905085921287537,64.685,80.22448939085007,59.4,0.8733474612236023,70.302,69.88695347309113,65.7,0.771770179271698
3.2,63.053,82.08334583044052,60.3,0.8771880269050598,65.277,79.31239354610443,59.8,0.8733680844306946,70.704,68.95004510879517,65.4,0.7703506350517273
3.21,63.453,81.34568750858307,62.1,0.8567454218864441,64.053,80.99718600511551,59.2,0.8964369297027588,70.33,69.04240268468857,65.9,0.7829505205154419
3.22,61.452,84.03869152069092,60.6,0.8760835528373718,65.394,79.17116177082062,58.7,0.8760840892791748,70.024,69.51265907287598,65.0,0.7924413084983826
3.23,63.359,81.60753083229065,62.4,0.8588581681251526,64.6,80.4592010974884,58.4,0.8801478743553162,70.754,68.54640120267868,65.1,0.7741088271141052
3.24,61.678,83.90531235933304,59.2,0.8957034945487976,64.297,80.79503500461578,58.3,0.8822528123855591,70.572,69.20417815446854,65.1,0.7718532085418701
3.25,60.969,84.85028821229935,57.6,0.9107518196105957,65.351,79.40695291757584,60.0,0.8757949471473694,70.712,68.85548466444016,65.3,0.771292507648468
3.26,62.919,81.90329492092133,59.3,0.8714856505393982,63.013,82.59856009483337,58.6,0.9112046360969543,70.517,68.80280566215515,66.3,0.782511293888092
3.27,61.385,84.31019824743271,60.1,0.882244348526001,64.718,79.83267587423325,58.3,0.8808286786079407,70.079,69.553202688694,65.7,0.7946679592132568
3.2800000000000002,62.209,82.87932872772217,61.4,0.8657392263412476,64.607,80.0730459690094,58.4,0.8723213076591492,70.555,68.90371775627136,66.2,0.7825503945350647
3.29,63.403,81.5850300192833,60.2,0.8606742024421692,63.202,81.79189205169678,58.1,0.8796281218528748,70.812,68.85113036632538,66.6,0.7700449228286743
3.3,63.042,82.00387352705002,59.4,0.8726193904876709,65.647,78.97239482402802,60.6,0.8600923418998718,70.499,69.4493755698204,66.2,0.7698721289634705
3.31,62.547,83.01878124475479,58.6,0.8883053660392761,65.318,79.66692835092545,59.2,0.8728541135787964,70.696,68.88498270511627,66.0,0.7676708698272705
3.32,63.081,82.22887182235718,58.5,0.8785496950149536,64.685,80.31974864006042,58.2,0.8799827694892883,70.654,69.01575165987015,65.3,0.7755639553070068
3.33,63.762,81.55542397499084,60.5,0.866244375705719,65.942,78.63548469543457,60.3,0.8585890531539917,70.326,69.54312717914581,64.3,0.7866396903991699
3.34,63.329,81.74484211206436,61.8,0.8630553483963013,64.112,80.79276072978973,58.9,0.870669960975647,71.166,68.22903978824615,66.6,0.7677304744720459
3.35,62.891,82.445376932621,61.0,0.8685979843139648,63.646,81.22388571500778,58.6,0.8762365579605103,70.75,69.00731861591339,66.7,0.7670797109603882
3.36,63.684,81.2036964893341,61.8,0.8585713505744934,66.26,78.41741234064102,60.2,0.8618572354316711,70.696,69.08243602514267,66.9,0.7649791240692139
3.37,63.866,81.03660744428635,60.5,0.863906741142273,65.085,79.70511531829834,57.9,0.8830980658531189,71.188,68.24490654468536,65.7,0.7616229057312012
3.38,63.168,81.6709691286087,58.9,0.8760741949081421,65.789,78.91113752126694,59.0,0.87630295753479,71.302,67.95761877298355,66.1,0.7675644755363464
3.39,63.555,81.2217977643013,59.9,0.8695622682571411,66.348,78.31347852945328,59.6,0.8651505708694458,71.257,67.94548028707504,65.5,0.7722220420837402
3.4,63.719,80.84137415885925,61.5,0.8561136722564697,66.036,78.69084477424622,59.4,0.8674545288085938,71.261,68.01775968074799,65.8,0.7705820202827454
3.41,62.616,82.41765087842941,61.7,0.8656778931617737,66.167,78.23731029033661,59.3,0.8701223731040955,71.109,68.34478628635406,66.3,0.7713701725006104
3.42,63.521,81.08864283561707,61.8,0.8573336601257324,66.262,78.0877114534378,59.5,0.8709487915039062,71.241,68.21379858255386,66.0,0.7666618824005127
3.43,62.962,81.66426241397858,59.2,0.8791778087615967,66.337,78.26257580518723,60.4,0.8681555986404419,71.207,68.13326930999756,66.1,0.7671237587928772
3.44,61.652,83.00794750452042,57.5,0.9002156853675842,66.635,77.88030934333801,59.7,0.8672733902931213,70.848,68.61266005039215,65.1,0.7776779532432556
